,Text,Date
2380,"@iamsaqib Feminism can be destructive and extreme as well. At times, it aims to discredit men, making them irreleva… https://t.co/1NDGvbm1H4",2023-05-07 05:54:25+00:00
2381,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 05:54:25+00:00
2382,"RT @its_daqueen: When you actually deep it feminism really is the default setting. Like it's literally common sense, so much so that even b…",2023-05-07 05:54:18+00:00
2383,RT @tayspetsch: feminism leaving my body the moment i listen to better than revenge (taylor’s version) https://t.co/V6fHlReVHp,2023-05-07 05:54:06+00:00
2384,RT @tayspetsch: feminism leaving my body the moment i listen to better than revenge (taylor’s version) https://t.co/V6fHlReVHp,2023-05-07 05:53:50+00:00
2385,RT @tayspetsch: feminism leaving my body the moment i listen to better than revenge (taylor’s version) https://t.co/V6fHlReVHp,2023-05-07 05:53:49+00:00
2386,"Feminism at it's Best. Watch #SaasBahuAurFlamingo on @DisneyPlusHS 

What an mesmerizing performance by Dimple Kapadia . It's a must binge",2023-05-07 05:53:00+00:00
2387,"RT @itsmeparas16: @leojude11 @KirenRijiju @PMOIndia @AmitShah @BJP4India dekhte haine na survey ka result, #Feminism ke naam pe #Vote lene…",2023-05-07 05:52:36+00:00
2388,"@AbsurdlyBlacque @_BarringtonII Not sure I understand ur meaning of “Youtube” feminism. Firstly, Arundhati Roy is s… https://t.co/HXL960euQq",2023-05-07 05:52:25+00:00
2389,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 05:52:25+00:00
2390,RT @chakravartiin: If you are such a great proponent of feminism start at home resign your posts as PMs &amp; CMs of country as MPs &amp; MLAs and…,2023-05-07 05:52:17+00:00
2391,has anyone coined the term corset feminism yet?,2023-05-07 05:52:13+00:00
2392,RT @Too_mishe: Scenes when you realize that feminism is just common sense and the reason why these girls reason in such lines is because th…,2023-05-07 05:52:13+00:00
2393,@ow_hashtag Not enough Feminism at work let her step on you too 🗣️🗣️,2023-05-07 05:51:38+00:00
2394,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 05:51:28+00:00
2395,RT @QuetzaTheQueer: I just want to say thanks to the people who sat my ass down &amp; put me in my place on my lack of understanding of Feminis…,2023-05-07 05:51:17+00:00
2396,"RT @its_daqueen: When you actually deep it feminism really is the default setting. Like it's literally common sense, so much so that even b…",2023-05-07 05:51:04+00:00
2397,"RT @its_daqueen: When you actually deep it feminism really is the default setting. Like it's literally common sense, so much so that even b…",2023-05-07 05:51:04+00:00
2398,"@NaveedQazi Reminds me of the phrase  ""more loyal than the king"" , actually the men who sombrely chastise men in th… https://t.co/DJKwExbvFF",2023-05-07 05:50:53+00:00
2399,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 05:50:42+00:00
2400,"RT @eccentrikhat: Feminism has been used to convince women that average men are their enemy, that family life is a trap, that the workplace…",2023-05-07 06:33:27+00:00
2401,@AnnasisLizKelly @ZachKeysOG @ask_aubry listening to other women who might have listened  to other women themselves… https://t.co/BUbkWBMlX9,2023-05-07 06:33:25+00:00
2402,this art style and its irreparable damage to feminism https://t.co/bpJVJ5MbJW,2023-05-07 06:33:14+00:00
2403,"RT @IchiXIV: And who was it that accused feminism supports porn (and to some extend, incest). 😤",2023-05-07 06:32:23+00:00
2404,"RT @LWCSBoston: After earning her PhD, Grace Lee Boggs struggled to find sustaining work &amp; housing due to racism. She moved to #Detroit &amp; m…",2023-05-07 06:32:16+00:00
2405,"RT @its_daqueen: Well, that's to tell you that feminism is just common sense and none of these roles are ""natural"" and ""God made"". They are…",2023-05-07 06:31:53+00:00
2406,"@ask_aubry This only works when one limits ""feminism"" to a simple dictionary definition. In reality, feminism has a… https://t.co/6pM7S85qhX",2023-05-07 06:31:43+00:00
2407,"Khor hates Burqa, but Khor also hates checking facts . Khor has recently become liberal and follow modern feminism.… https://t.co/EQyBCd755s",2023-05-07 06:31:33+00:00
2408,"RT @IBC_Yoh: Black feminism is THEEE most important branch of feminism. Shit is super saiyan feminism. A feminism so spurious, so yt suprem…",2023-05-07 06:31:31+00:00
2409,RT @halal_pair: If you have a wife who is free of feminism and some other misleading ideologies but rather submissive then you are indeed b…,2023-05-07 06:31:30+00:00
2410,RT @tayspetsch: feminism leaving my body the moment i listen to better than revenge (taylor’s version) https://t.co/V6fHlReVHp,2023-05-07 06:31:29+00:00
2411,RT @Too_mishe: Scenes when you realize that feminism is just common sense and the reason why these girls reason in such lines is because th…,2023-05-07 06:31:28+00:00
2412,@diamond_qc It's not their fault feminism left them out. That movement was always only for the middle-upper class snobs.,2023-05-07 06:31:26+00:00
2413,"@Brig_PP_ Feminism has failed to give women their rights, they failed to protect them from perpetrators and then th… https://t.co/4QUFs2LnWi",2023-05-07 06:31:17+00:00
2414,@HebronHebron121 @ScottAniol @ADRoblesMedia Um... To be a true believer you cant be a practising homosexual I am af… https://t.co/74kVsQ2y1N,2023-05-07 06:30:59+00:00
2415,"i like how it starts off hating on feminism with the consequence being fathers leaving,,, surely deadbeat dads neve… https://t.co/unFWE7Vz4L",2023-05-07 06:30:58+00:00
2416,"RT @IAmGeorgeTasan: @junotjoyner @FightHaven True, this is what feminism has done to the world.",2023-05-07 06:30:10+00:00
2417,RT @JamalThaRebel: salah satu contoh feminism ni tak guna ambik contoh peperangan Ukraine &amp; Russia. men can't leave &amp; dying everyday while…,2023-05-07 06:30:07+00:00
2418,I have 9 followers on my bookstagram shitpost account so now I have to start spreading the agenda of how much I loa… https://t.co/qv6IYHH8GC,2023-05-07 06:29:59+00:00
2419,It has nothing to do with feminism why are you so obsessed??? https://t.co/cRny7uGG2v,2023-05-07 06:29:40+00:00
2420,"RT @hnbinologist: This is not the feminism you think it is, at your grown age why are you acting so ignorant",2023-05-07 06:29:12+00:00
2421,@danielkrenn @ThePosieParker I'm not sure 'hard right feminism' is a thing. Who are you talking about?,2023-05-07 06:29:03+00:00
2422,"RT @PeepScript: Dobby: Yeah, well it used to be all pink and tidy but then feminism happened and we all just started pissing on the floor.…",2023-05-07 06:28:55+00:00
2423,"@DharmaRakshathi @Tryng2BATrader In a way, the woke feminism, women in employment and nuclear families sounded deat… https://t.co/mDDzR7mnFE",2023-05-07 06:28:28+00:00
2424,"RT @its_daqueen: Well, that's to tell you that feminism is just common sense and none of these roles are ""natural"" and ""God made"". They are…",2023-05-07 06:28:07+00:00
2425,Third wave of feminism support it. https://t.co/ZIINODlSZG,2023-05-07 06:27:58+00:00
2426,@Bhardwaj_Scion It always gave baseless arguments... tackling social issues is very possible without these disease called feminism,2023-05-07 06:27:35+00:00
2427,"RT @its_daqueen: Well, that's to tell you that feminism is just common sense and none of these roles are ""natural"" and ""God made"". They are…",2023-05-07 06:27:20+00:00
2428,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 06:26:52+00:00
2429,"RT @its_daqueen: When you actually deep it feminism really is the default setting. Like it's literally common sense, so much so that even b…",2023-05-07 06:26:37+00:00
2430,@chipshoptony @_K_F_P_ @NWAmbulance @LGBTfdn Is there a legal or medical definition of a pervert? Idk what your rad… https://t.co/FnQvKHKrtu,2023-05-07 06:26:28+00:00
2431,"RT @covertroserisin: The wave of feminism is spreading in the East. 

A 25 y/o girl from my extended family broke off her engagement with h…",2023-05-07 06:26:14+00:00
2432,"RT @its_daqueen: Well, that's to tell you that feminism is just common sense and none of these roles are ""natural"" and ""God made"". They are…",2023-05-07 06:26:11+00:00
2433,fully drunk sobbing to little women at 1:30am while my husband cooks for me. this is feminism.,2023-05-07 06:25:16+00:00
2434,@IanLemche @MrBeast Yeah I don’t really care but I think it’s important jimmy knows that his support of chris embra… https://t.co/y9FIkVlEo7,2023-05-07 06:25:13+00:00
2435,RT @Chantel47738558: @Kevinverted @eccentrikhat superiority without accountability and believe if a man speaks about the problems they face…,2023-05-07 06:25:10+00:00
2436,"RT @theRsyndrome: It’s not feminism, it’s common sense. Your four-year-old daughter was the smartest human being in that room.",2023-05-07 06:24:52+00:00
2437,"RT @eccentrikhat: @Chantel47738558 @Kevinverted Appreciate your views, Chantelle. 

I would consider that particular concept of equality to…",2023-05-07 06:24:50+00:00
2438,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 06:24:41+00:00
2439,RT @abdulaiiiiiii: MUCH TIME HAS PASSED. Why were y’all slvtshaming a 16-year-old girl who wanted to explore the world ?! y’all needa stop…,2023-05-07 06:24:25+00:00
2440,@jaqindoch @Crypto110 @BenFordhamLive Feminism has failed them. What a shame.,2023-05-07 06:24:20+00:00
2441,"@pranitarottmann 3/3
*Creative, attractive, enjoy opposite sex attractions
* Loves to explore ur feminism n sexuali… https://t.co/QzTT84DYN4",2023-05-07 06:24:09+00:00
2442,When Women Regret Feminism - Strong And Independent Woman Has A Meltdown https://t.co/xr01pokp1g via @YouTube,2023-05-07 06:23:49+00:00
2443,RT @Too_mishe: Scenes when you realize that feminism is just common sense and the reason why these girls reason in such lines is because th…,2023-05-07 06:23:32+00:00
2444,RT @abdulaiiiiiii: MUCH TIME HAS PASSED. Why were y’all slvtshaming a 16-year-old girl who wanted to explore the world ?! y’all needa stop…,2023-05-07 06:23:22+00:00
2445,RT @JamalThaRebel: salah satu contoh feminism ni tak guna ambik contoh peperangan Ukraine &amp; Russia. men can't leave &amp; dying everyday while…,2023-05-07 06:23:08+00:00
2446,RT @WokeArchive: Feminism is dead https://t.co/hrTa8eJy95,2023-05-07 06:23:04+00:00
2447,RT @Too_mishe: Scenes when you realize that feminism is just common sense and the reason why these girls reason in such lines is because th…,2023-05-07 06:22:50+00:00
2448,"@burrosavic @kim_macca Same rationale for feminism, homosexuality, trans and pedophiles.   Do some research and you… https://t.co/IZazh3waN6",2023-05-07 06:22:44+00:00
2449,"RT @TheRealKeean: This wasn't one incident out of many successful prescribed burns. No, this was attempt #1 of fighting fires with feminism…",2023-05-07 06:22:38+00:00
2450,"RT @naxriis_: ""feminism is for everybody"" is like the misogynistic version of ""all lives matter""",2023-05-07 06:22:18+00:00
2451,"RT @rasulmiir: Outcomes of feminism:

1. Abortions
2. Rapes
3. Suicides
4. HIV",2023-05-07 06:22:03+00:00
2452,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 06:21:48+00:00
2453,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 06:21:44+00:00
2454,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 06:21:41+00:00
2455,RT @Too_mishe: Scenes when you realize that feminism is just common sense and the reason why these girls reason in such lines is because th…,2023-05-07 06:20:33+00:00
2456,"RT @its_daqueen: Well, that's to tell you that feminism is just common sense and none of these roles are ""natural"" and ""God made"". They are…",2023-05-07 06:20:32+00:00
2457,@ani_digital @ANI That's unnecessary showoff and appeasement of women. Why we woman are accepting such unnecessary… https://t.co/8X7NNwcK1T,2023-05-07 06:20:03+00:00
2458,RT @chakravartiin: If you are such a great proponent of feminism start at home resign your posts as PMs &amp; CMs of country as MPs &amp; MLAs and…,2023-05-07 06:19:59+00:00
2459,"RT @FamilyMan_berl_: How to smash patriarchy 101

#Feminism https://t.co/4rBEEKntX0",2023-05-07 06:19:53+00:00
2460,@jocc_godbody24 Sir. I don’t need to identify as black because YOU SEE that I am. I am DEFENDING BW not being a Sim… https://t.co/4mrXE4BHAt,2023-05-07 06:19:40+00:00
2461,"@saegerart @MasteroftheTDS As someone who fondly remembers pre Disney marvel, I will always mourn the loss of such… https://t.co/7BrgYiYUBz",2023-05-07 06:19:31+00:00
2462,@ThePollLady Is this the Real Feminism ??,2023-05-07 06:19:30+00:00
2463,RT @Too_mishe: Scenes when you realize that feminism is just common sense and the reason why these girls reason in such lines is because th…,2023-05-07 06:19:07+00:00
2464,"Feminism causes degeneracy and Redpill perpetuates it. Islam is the solution that ends both.

To the men: Get marri… https://t.co/xIQydCfVBZ",2023-05-07 06:19:06+00:00
2465,"RT @Behembaba: This is Queen Elizabeth I, who in 1562 authorized the beginning of the Transatlantic Slave Trade which in turn lead to the d…",2023-05-07 06:19:03+00:00
2466,RT @zukosmadre: Liberal feminism is so draining and self-centered,2023-05-07 06:18:59+00:00
2467,RT @soitfuckingoes: feminism leaving my body when i listen to better than revenge (taylor's version) https://t.co/XOW6eJ1V0Q,2023-05-07 06:18:55+00:00
2468,"RT @its_daqueen: Well, that's to tell you that feminism is just common sense and none of these roles are ""natural"" and ""God made"". They are…",2023-05-07 06:18:50+00:00
2469,RT @aaronhoyland: “These forest fires were caused by feminism. Please respect me for I am a Very Serious Journalist.” https://t.co/s3ra5H0z…,2023-05-07 06:18:47+00:00
